dataset,backbone,horizon,seed,method,status,mse,mae,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,prediction_path,output_dir,test_threshold_leakage,blocker_reason
ETTh1,TimesNet,336,2026,RevIN,completed,7.299823363515143,2.1018292605373055,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,DishTS,completed,7.3555388630327965,2.108351612734154,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,SAN,completed,8.17205581998213,2.1986209151133393,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,NST,completed,7.426126023833177,2.1196673423927677,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,TAFAS,completed,7.304001130541822,2.1172544808313507,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,matched_sparse_smoothing,completed,7.33170545614408,2.1050061877692228,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,naive_smoothing,completed,7.33170545614408,2.1050061877692228,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,ema_smoothing,completed,7.3528910628595865,2.108561214762282,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,median_smoothing,completed,7.336584880398322,2.105945665542952,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2027,raw_no_correction,completed,7.373021376625729,2.10661849650642,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,HalluGuard-LRBN,completed,7.285786665432052,2.1090351349406693,-1.1831609693989633,0.11471647278598049,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,RevIN,completed,7.703454776724093,2.1479683822541142,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,DishTS,completed,7.662479798829084,2.1471278475466984,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,SAN,completed,8.223288648484132,2.207871911971105,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,NST,completed,7.258611103324949,2.1080173987910245,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,TAFAS,completed,7.326259411573652,2.1145857059005913,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,matched_sparse_smoothing,completed,7.3476278253831975,2.102440859886562,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,naive_smoothing,completed,7.3476278253831975,2.102440859886562,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,ema_smoothing,completed,7.369881498938065,2.1065779036784726,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2027,median_smoothing,completed,7.35737397477699,2.1038934938004847,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027/ETTh1_TimesNet_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2027,False,
ETTh1,TimesNet,336,2028,raw_no_correction,completed,7.260902267024024,2.104985348157926,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,HalluGuard-LRBN,completed,7.344661627279255,2.109292151831563,1.1535668319849255,0.20460017345990358,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,RevIN,completed,7.46447327486936,2.128771439981957,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,DishTS,completed,7.738321145346701,2.158701563713488,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,SAN,completed,7.912222259502919,2.1741254894765674,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,NST,completed,7.7217284709282055,2.145639271588731,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,TAFAS,completed,7.407002870852662,2.1173230206203635,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,matched_sparse_smoothing,completed,7.23745767983897,2.1009951772005495,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,naive_smoothing,completed,7.23745767983897,2.1009951772005495,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,ema_smoothing,completed,7.258648959752399,2.105450002663254,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,336,2028,median_smoothing,completed,7.248233157101461,2.1029792986769613,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028/ETTh1_TimesNet_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_336_seed2028,False,
ETTh1,TimesNet,720,2026,raw_no_correction,completed,7.835651043079204,2.196641277365288,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,HalluGuard-LRBN,completed,8.088014096537478,2.2350665968230277,3.2207030669285923,1.7492760358135448,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,RevIN,completed,8.087158255060091,2.2317230797223613,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,DishTS,completed,8.614144362290082,2.3071857436116803,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,SAN,completed,8.391278930861166,2.26902760875312,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,NST,completed,7.77818004082089,2.1917120918694826,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,TAFAS,completed,7.8858198523771295,2.2054522765629674,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,matched_sparse_smoothing,completed,7.806769493359747,2.1924952748464768,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,naive_smoothing,completed,7.806769493359747,2.1924952748464768,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,ema_smoothing,completed,7.83100000994192,2.1962261131074894,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2026,median_smoothing,completed,7.815874304380216,2.193762513760946,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026/ETTh1_TimesNet_720_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_720_seed2026,False,
ETTh1,TimesNet,720,2027,raw_no_correction,completed,8.102752341657665,2.231627936349863,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_720_seed2027/ETTh1_TimesNet_720_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_720_seed2027,False,
ETTh1,TimesNet,720,2027,HalluGuard-LRBN,completed,7.927994329390009,2.212094008214604,-2.1567734628787125,-0.8753219036686439,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_720_seed2027/ETTh1_TimesNet_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_720_seed2027,False,
ETTh1,TimesNet,720,2027,RevIN,completed,7.442526625816698,2.1472581812217215,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027/ETTh1_TimesNet_720_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027,False,
ETTh1,TimesNet,720,2027,DishTS,completed,7.603080484454105,2.1653417975273803,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027/ETTh1_TimesNet_720_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027,False,
ETTh1,TimesNet,720,2027,SAN,completed,8.458732362978527,2.288911572427996,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027/ETTh1_TimesNet_720_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_720_seed2027,False,
